"name_name","name_category","name_price","name_comment_count","name_comment_count_url","name_comment1","name_comment1_url","name_comment2","name_comment2_url","name_open"
"Castellana Restaurant","意大利菜, 北意大利","","","","","","","",""
"181. 公和荳品廠","亞洲菜","$","228 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d804850-Reviews-Kung_Wo_Soy_Bean_Factory-Hong_Kong.html#REVIEWS","“老字號”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d804850-r717958878-Kung_Wo_Soy_Bean_Factory-Hong_Kong.html","“傳統美味”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d804850-r701872618-Kung_Wo_Soy_Bean_Factory-Hong_Kong.html","22 分鐘後打烊"
"182. 點點心點心專門店(佐敦店)","中菜, 亞洲菜","$","652 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2437900-Reviews-DimDimSum_Dim_Sum_Specialty_Store_Jordan-Hong_Kong.html#REVIEWS","“唔錯,可愛,好食”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2437900-r723606909-DimDimSum_Dim_Sum_Specialty_Store_Jordan-Hong_Kong.html","“流沙包不錯”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2437900-r710207073-DimDimSum_Dim_Sum_Specialty_Store_Jordan-Hong_Kong.html","正在營業"
"183. 添好運點心專門店(深水埗店)","中菜, 亞洲菜","$","1,325 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3749262-Reviews-Tim_Ho_Wan_Sham_Shui_Po-Hong_Kong.html#REVIEWS","“必食之選~ 酥皮焗叉燒包”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3749262-r722842113-Tim_Ho_Wan_Sham_Shui_Po-Hong_Kong.html","“添好運總店”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3749262-r720654335-Tim_Ho_Wan_Sham_Shui_Po-Hong_Kong.html",""
"184. 康樂茶餐廳","亞洲菜, 中菜","$","150 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d7226818-Reviews-Mr_Wong_s_Restaurant-Hong_Kong.html#REVIEWS","“早餐之選”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7226818-r694887547-Mr_Wong_s_Restaurant-Hong_Kong.html","“很地道的香港茶餐廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7226818-r683877523-Mr_Wong_s_Restaurant-Hong_Kong.html",""
"185. 麻辣燙","中菜, 亞洲菜","$$ - $$$","364 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1048140-Reviews-Chilli_Fagara-Hong_Kong.html#REVIEWS","“正”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1048140-r656904015-Chilli_Fagara-Hong_Kong.html","“值得一尝”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1048140-r655124019-Chilli_Fagara-Hong_Kong.html","正在營業"
"186. Man Mo Café","現代創意菜, 融合（Fusion）菜","$$ - $$$","230 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d5772314-Reviews-Man_Mo_Dim_Sum-Hong_Kong.html#REVIEWS","“舒適寧靜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d5772314-r657028748-Man_Mo_Dim_Sum-Hong_Kong.html","“太少選擇”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d5772314-r680072278-Man_Mo_Dim_Sum-Hong_Kong.html","正在營業"
"187. 合益泰小食","快餐, 亞洲菜","$","173 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d10434906-Reviews-Heyitai_Restaurant-Hong_Kong.html#REVIEWS","“滑滑腸粉”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10434906-r720653349-Heyitai_Restaurant-Hong_Kong.html","“腸粉很好食”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10434906-r717512627-Heyitai_Restaurant-Hong_Kong.html",""
"188. 霸嗎拉麵","日本菜, 亞洲菜","$$ - $$$","128 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d11643907-Reviews-Bari_Uma-Hong_Kong.html#REVIEWS","“必食”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d11643907-r718301681-Bari_Uma-Hong_Kong.html","“很好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d11643907-r697983246-Bari_Uma-Hong_Kong.html",""
"189. Cafe Kool","國際菜, 亞洲菜","$$ - $$$","366 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d896906-Reviews-Cafe_Kool-Hong_Kong.html#REVIEWS","“有折真係好抵。。三百蚊都不用”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d896906-r722846067-Cafe_Kool-Hong_Kong.html","“新鮮”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d896906-r722727162-Cafe_Kool-Hong_Kong.html","正在營業"
"190. Spark Bar & Restaurant","歐洲菜","$$ - $$$","78 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d10546408-Reviews-Spark_Bar_Restaurant-Hong_Kong.html#REVIEWS","“高質西餐於蘭桂坊”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10546408-r695394489-Spark_Bar_Restaurant-Hong_Kong.html","“氣氛一流，地理又正”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10546408-r681796971-Spark_Bar_Restaurant-Hong_Kong.html",""
"191. Beefbar Hong Kong","牛排, 歐洲菜","$$$$","137 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d9585936-Reviews-Beefbar_Hong_Kong-Hong_Kong.html#REVIEWS","“牛肉很好吃”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d9585936-r708132876-Beefbar_Hong_Kong-Hong_Kong.html","“Very good steak”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d9585936-r660956464-Beefbar_Hong_Kong-Hong_Kong.html","正在營業"
"192. 萬豪中菜廳","中菜","$$$$","145 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2364439-Reviews-Man_Ho_Chinese_Restaurant-Hong_Kong.html#REVIEWS","“经典粤菜之山瑞裙边宴”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2364439-r671501830-Man_Ho_Chinese_Restaurant-Hong_Kong.html","“中规中矩的中菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2364439-r666558254-Man_Ho_Chinese_Restaurant-Hong_Kong.html","正在營業"
"193. Osteria Marzia","意大利菜, 中菜","$$ - $$$","139 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d12969915-Reviews-Osteria_Marzia-Hong_Kong.html#REVIEWS","“欢迎回家”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d12969915-r720415069-Osteria_Marzia-Hong_Kong.html","“很好吃”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d12969915-r693614379-Osteria_Marzia-Hong_Kong.html","正在營業"
"194. OKRA Hong Kong","日本菜, 亞洲菜","$$ - $$$","101 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d10049179-Reviews-Okra_Kitchen-Hong_Kong.html#REVIEWS","“好特別”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10049179-r657131188-Okra_Kitchen-Hong_Kong.html","“性價比一般”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10049179-r685983817-Okra_Kitchen-Hong_Kong.html","正在營業"
"195. 聚點坊點心專門店","中菜, 亞洲菜","$","926 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2534180-Reviews-Dim_Sum_Square-Hong_Kong.html#REVIEWS","“價錢抵食”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2534180-r675632958-Dim_Sum_Square-Hong_Kong.html","“黃金地段 屋邨價錢 聚點”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2534180-r654054892-Dim_Sum_Square-Hong_Kong.html","正在營業"
"196. Brick Lane (金钟)","英國菜, 開胃小館","$$ - $$$","185 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d5854218-Reviews-BRICK_LANE_Admiralty-Hong_Kong.html#REVIEWS","“稱心滿意的早餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d5854218-r720082657-BRICK_LANE_Admiralty-Hong_Kong.html","“BRICK LANE。金鐘精緻西餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d5854218-r718165945-BRICK_LANE_Admiralty-Hong_Kong.html","正在營業"
"197. Estiatorio Keia","海鮮, 希臘菜","$$ - $$$","94 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d15682793-Reviews-Estiatorio_Keia-Hong_Kong.html#REVIEWS","“Brunch”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d15682793-r678749334-Estiatorio_Keia-Hong_Kong.html","“海鮮出色，環境開揚，但甜品實在太甜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d15682793-r662401707-Estiatorio_Keia-Hong_Kong.html","正在營業"
"198. 半島酒店大堂茶座","歐洲菜, 英國菜","$$$$","1,599 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d878088-Reviews-The_Lobby_at_the_Peninsula_Hong_Kong-Hong_Kong.html#REVIEWS","“安靜的下午茶”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d878088-r718636487-The_Lobby_at_the_Peninsula_Hong_Kong-Hong_Kong.html","“食物質量有待改善”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d878088-r687688385-The_Lobby_at_the_Peninsula_Hong_Kong-Hong_Kong.html","正在營業"
"199. 夜上海 (馬哥孛羅香港酒店)","中菜, 亞洲菜","$$$$","301 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3203570-Reviews-Ye_Shanghai_Marco_Polo_Hong_Kong_Hotel-Hong_Kong.html#REVIEWS","“令人回味的上海料理”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3203570-r657542253-Ye_Shanghai_Marco_Polo_Hong_Kong_Hotel-Hong_Kong.html","“價錢公道”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3203570-r657029769-Ye_Shanghai_Marco_Polo_Hong_Kong_Hotel-Hong_Kong.html","正在營業"
"200. Silencio","日本菜, 亞洲菜","$$$$","42 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d15873094-Reviews-Silencio-Hong_Kong.html#REVIEWS","“A modern Japanese Izakaya”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d15873094-r682318238-Silencio-Hong_Kong.html","“西餐環境食日式料理”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d15873094-r703128753-Silencio-Hong_Kong.html","正在營業"
"201. 養心殿台式養生鍋","","","76 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d13335594-Reviews-Yangxindian_Hot_Pot-Hong_Kong.html#REVIEWS","“養生湯底！”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13335594-r711590099-Yangxindian_Hot_Pot-Hong_Kong.html","“現金半價”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13335594-r705555302-Yangxindian_Hot_Pot-Hong_Kong.html",""
"202. Felix","歐洲菜, 現代創意菜","$$$$","1,047 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d940224-Reviews-Felix-Hong_Kong.html#REVIEWS","“很高級的餐廳，可以看到極美的香港美景”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d940224-r716297124-Felix-Hong_Kong.html","“Brunch 好去處”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d940224-r690767659-Felix-Hong_Kong.html","正在營業"
"203. 夜上海","中菜, 亞洲菜","$$$$","333 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d969467-Reviews-Ye_Shanghai-Hong_Kong.html#REVIEWS","“服務一流，環境優雅”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d969467-r661387090-Ye_Shanghai-Hong_Kong.html","“非常貼心”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d969467-r657131980-Ye_Shanghai-Hong_Kong.html","正在營業"
"204. Bindaas Bar + Kitchen","印度菜, 酒吧","$$ - $$$","201 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d8806566-Reviews-Bindaas_Bar_Kitchen-Hong_Kong.html#REVIEWS","“Cute night out”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8806566-r673126746-Bindaas_Bar_Kitchen-Hong_Kong.html","“餐包夾咖哩的食法，相當有趣”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8806566-r592448990-Bindaas_Bar_Kitchen-Hong_Kong.html","正在營業"
"205. Delaney's Irish Bar","愛爾蘭菜, 酒吧","$$ - $$$","554 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1952785-Reviews-Delaney_s_Kowloon_Irish_Bar-Hong_Kong.html#REVIEWS","“硕果仅存的正宗英式酒吧”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1952785-r687988017-Delaney_s_Kowloon_Irish_Bar-Hong_Kong.html","“bartender手法非常好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1952785-r623109752-Delaney_s_Kowloon_Irish_Bar-Hong_Kong.html","正在營業"
"206. The Place （香港康得思酒店）","國際菜","$$ - $$$","350 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1061148-Reviews-The_Place_Cordis_Hong_Kong-Hong_Kong.html#REVIEWS","“質素不錯”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1061148-r719081597-The_Place_Cordis_Hong_Kong-Hong_Kong.html","“沉醉海陸空之夜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1061148-r710772506-The_Place_Cordis_Hong_Kong-Hong_Kong.html","正在營業"
"207. 羅富記粥面專家","中菜, 亞洲菜","$","201 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d939717-Reviews-Law_Fu_Kee-Hong_Kong.html#REVIEWS","“路過，佢又幾好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d939717-r722705700-Law_Fu_Kee-Hong_Kong.html","“很好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d939717-r703011439-Law_Fu_Kee-Hong_Kong.html","正在營業"
"208. Amici","意大利菜, 海鮮","$$ - $$$","84 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d13165985-Reviews-Amici-Hong_Kong.html#REVIEWS","“Fine Dining Restaurant”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13165985-r690114187-Amici-Hong_Kong.html","“$58的驚喜。Amici”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13165985-r687942843-Amici-Hong_Kong.html","正在營業"
"209. 小酒窩餐廳","印度菜","$$ - $$$","113 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2555962-Reviews-Dimpal_Fusion_Restaurant_and_Bar-Hong_Kong.html#REVIEWS","“晚餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2555962-r699824292-Dimpal_Fusion_Restaurant_and_Bar-Hong_Kong.html","“尼泊爾風味”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2555962-r693299861-Dimpal_Fusion_Restaurant_and_Bar-Hong_Kong.html",""
"210. 馬哥孛羅香港酒店大堂酒廊","$$ - $$$","","76 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2182339-Reviews-Lobby_Lounge_Marco_Polo_Hongkong_Hotel-Hong_Kong.html#REVIEWS","“Semi buffet”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2182339-r695147155-Lobby_Lounge_Marco_Polo_Hongkong_Hotel-Hong_Kong.html","“美食”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2182339-r694239532-Lobby_Lounge_Marco_Polo_Hongkong_Hotel-Hong_Kong.html","正在營業"
"新泰東南亞餐廳(灣仔店)","亞洲菜, 泰國菜","","","","","","","",""
"The Grill Room (堪富利士道)","法國菜, 牛排","","","","","","","",""
"211. 豚王","日本菜, 亞洲菜","$$ - $$$","178 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2276408-Reviews-Butao_Ramen-Hong_Kong.html#REVIEWS","“很好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2276408-r688828065-Butao_Ramen-Hong_Kong.html","“味精重”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2276408-r658356923-Butao_Ramen-Hong_Kong.html","正在營業"
"212. 沾仔記威靈頓街店","中菜, 亞洲菜","$","630 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1094369-Reviews-Tsim_Chai_Kee_Noodle_Wellington_Street-Hong_Kong.html#REVIEWS","“平民米芝莲”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1094369-r721906728-Tsim_Chai_Kee_Noodle_Wellington_Street-Hong_Kong.html","“星星云吞面”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1094369-r720865130-Tsim_Chai_Kee_Noodle_Wellington_Street-Hong_Kong.html","正在營業"
"213. 麥文記面家","中菜, 亞洲菜","$","625 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d800834-Reviews-Mak_Man_Kee_Noodle_Shop-Hong_Kong.html#REVIEWS","“細碗雲吞麵”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d800834-r720007240-Mak_Man_Kee_Noodle_Shop-Hong_Kong.html","“傳統雲吞麵”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d800834-r711269099-Mak_Man_Kee_Noodle_Shop-Hong_Kong.html","正在營業"
"214. Kowloon Taproom","酒吧, 酒吧/夜店","$$ - $$$","132 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d8837074-Reviews-Kowloon_Taproom-Hong_Kong.html#REVIEWS","“環境很好的酒吧”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8837074-r617325625-Kowloon_Taproom-Hong_Kong.html","“地點方便，氣氛很好，紅酒好喝”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8837074-r603279970-Kowloon_Taproom-Hong_Kong.html","正在營業"
"215. 鼎泰豐(沙田店)","中菜, 亞洲菜","$$ - $$$","210 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d5995610-Reviews-Din_Tai_Fung_Sha_Tin-Hong_Kong.html#REVIEWS","“適合一家大小用餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d5995610-r689983938-Din_Tai_Fung_Sha_Tin-Hong_Kong.html","“豆沙小籠包”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d5995610-r684654633-Din_Tai_Fung_Sha_Tin-Hong_Kong.html","正在營業"
"216. 高木炭火鳥燒","日本菜, 亞洲菜","$$ - $$$","71 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d7966497-Reviews-Takagi_Yakitori-Hong_Kong.html#REVIEWS","“店員非常健談”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7966497-r713639563-Takagi_Yakitori-Hong_Kong.html","“別緻的串燒小店”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7966497-r651625643-Takagi_Yakitori-Hong_Kong.html","正在營業"
"217. Ronin","日本菜, 亞洲菜","$$$$","143 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d4611515-Reviews-Ronin-Hong_Kong.html#REVIEWS","“非常好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d4611515-r704478888-Ronin-Hong_Kong.html","“新鲜体验”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d4611515-r692229417-Ronin-Hong_Kong.html","正在營業"
"218. The Ocean","海鮮, 歐洲菜","$$$$","107 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d8626900-Reviews-The_Ocean_by_Olivier_Bellin-Hong_Kong.html#REVIEWS","“有品味的一家店”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8626900-r610755603-The_Ocean_by_Olivier_Bellin-Hong_Kong.html","“服務差”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8626900-r603279231-The_Ocean_by_Olivier_Bellin-Hong_Kong.html",""
"219. 樂茶軒","中菜, 咖啡廳","$$ - $$$","212 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d866518-Reviews-Lock_Cha_Tea_Shop-Hong_Kong.html#REVIEWS","“公園裡不錯的吃午餐的地方”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d866518-r710549557-Lock_Cha_Tea_Shop-Hong_Kong.html","“好吃的素食點心”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d866518-r710547472-Lock_Cha_Tea_Shop-Hong_Kong.html","目前休息"
"220. Wagyu 餐廳","牛排, 國際菜","$$ - $$$","369 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1024204-Reviews-Wagyu-Hong_Kong.html#REVIEWS","“中環午餐去處”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1024204-r709823757-Wagyu-Hong_Kong.html","“Steak!”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1024204-r580411621-Wagyu-Hong_Kong.html","正在營業"
"221. 御前大江戶日式料理","日本菜, 海鮮","$$ - $$$","78 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d11909830-Reviews-Gozen_Edo_Japanese_Restaurant-Hong_Kong.html#REVIEWS","“價錢勝於一切”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d11909830-r722812537-Gozen_Edo_Japanese_Restaurant-Hong_Kong.html","“放題來說還好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d11909830-r661278362-Gozen_Edo_Japanese_Restaurant-Hong_Kong.html","正在營業"
"222. Veda","酒吧, 亞洲菜","$$ - $$$","64 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d15855321-Reviews-Veda-Hong_Kong.html#REVIEWS","“服務Number one 的素食Bar”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d15855321-r713813099-Veda-Hong_Kong.html","“神奇的盛宴！”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d15855321-r705856638-Veda-Hong_Kong.html","正在營業"
"223. Beef & Liberty Burgers","美國菜, 酒吧","$$ - $$$","135 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d10754141-Reviews-Beef_Liberty_Burgers_Lan_Kwai_Fong-Hong_Kong.html#REVIEWS","“食物很棒”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10754141-r657707627-Beef_Liberty_Burgers_Lan_Kwai_Fong-Hong_Kong.html","“期待Encore的burger店”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10754141-r649252710-Beef_Liberty_Burgers_Lan_Kwai_Fong-Hong_Kong.html","正在營業"
"224. 阿甘蝦餐廳","美國菜, 酒吧","$$ - $$$","1,372 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d799966-Reviews-Bubba_Gump_Shrimp_Co-Hong_Kong.html#REVIEWS","“好好味的蝦餐廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d799966-r657491009-Bubba_Gump_Shrimp_Co-Hong_Kong.html","“美食及景觀都很好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d799966-r656181537-Bubba_Gump_Shrimp_Co-Hong_Kong.html","正在營業"
"225. 帝京軒","中菜, 亞洲菜","$$ - $$$","91 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d11771697-Reviews-Di_King_Heen-Hong_Kong.html#REVIEWS","“精緻點心”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d11771697-r721658974-Di_King_Heen-Hong_Kong.html","“中法融和的「法·嘗·宴」”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d11771697-r714573615-Di_King_Heen-Hong_Kong.html",""
"226. Flying Pig Bistro","國際菜, 歐洲菜","$$ - $$$","148 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d9721096-Reviews-Flying_Pig_Bistro-Hong_Kong.html#REVIEWS","“吃豬的人都應該去一次！”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d9721096-r691025963-Flying_Pig_Bistro-Hong_Kong.html","“Lunch set”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d9721096-r683834433-Flying_Pig_Bistro-Hong_Kong.html","正在營業"
"227. Fish Bar","海鮮, 燒烤","$$ - $$$","212 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d794045-Reviews-Fish_Bar-Hong_Kong.html#REVIEWS","“食物環境都好正”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d794045-r656198967-Fish_Bar-Hong_Kong.html","“好吃的高級餐廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d794045-r596064195-Fish_Bar-Hong_Kong.html","正在營業"
"228. Cicada","印度菜, 越南菜","$$ - $$$","131 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1887107-Reviews-Cicada-Hong_Kong.html#REVIEWS","“SOHO 飲酒”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1887107-r582756423-Cicada-Hong_Kong.html","“酒吧”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1887107-r568407519-Cicada-Hong_Kong.html","正在營業"
"229. BEDU","中東菜, 黎巴嫩菜","$$ - $$$","62 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d14827197-Reviews-BEDU-Hong_Kong.html#REVIEWS","“新潮好feel中東菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d14827197-r677558954-BEDU-Hong_Kong.html","“與科里共進晚餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d14827197-r720676071-BEDU-Hong_Kong.html","正在營業"
"230. Casa Lisboa Portuguese Restaurant & Bar","海鮮, 歐洲菜","$$ - $$$","125 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2403145-Reviews-Casa_Lisboa_Portuguese_Restaurant_Bar-Hong_Kong.html#REVIEWS","“滿意晩餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2403145-r696009748-Casa_Lisboa_Portuguese_Restaurant_Bar-Hong_Kong.html","“有氣氛的萄國餐廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2403145-r694274445-Casa_Lisboa_Portuguese_Restaurant_Bar-Hong_Kong.html","正在營業"
"231. 樂壽司","日本菜, 壽司","$$$$","76 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d5003929-Reviews-Kishoku-Hong_Kong.html#REVIEWS","“新鮮刺身，優質用料”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d5003929-r703834791-Kishoku-Hong_Kong.html","“昆布玉子豆.”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d5003929-r697073667-Kishoku-Hong_Kong.html","正在營業"
"232. Happy Veggies","中菜, 亞洲菜","$$ - $$$","142 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3134988-Reviews-Happy_Veggies-Hong_Kong.html#REVIEWS","“真好吃”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3134988-r690682451-Happy_Veggies-Hong_Kong.html","“獨特素食餐廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3134988-r669317233-Happy_Veggies-Hong_Kong.html","正在營業"
